title,url
Ghost in the Shell: Stand Alone Complex - Solid State Society,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GhostInTheShellStandAloneComplexSolidStateSociety
Hal,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Hal
Memories,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Memories
Metropolis (2001),https://tvtropes.org/pmwiki/pmwiki.php/Anime/Metropolis2001
Robot Carnival,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RobotCarnival
Roujin Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RoujinZ
Sing a Bit of Harmony,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SingABitOfHarmony
Cubix: Robots for Everyone,https://tvtropes.org/pmwiki/pmwiki.php/Animation/CubixRobotsForEveryone
Iron Kid,https://tvtropes.org/pmwiki/pmwiki.php/Animation/IronKid
Happy Heroes,https://tvtropes.org/pmwiki/pmwiki.php/Animation/HappyHeroes
Mechamato,https://tvtropes.org/pmwiki/pmwiki.php/Animation/Mechamato
Robot Taekwon V,https://tvtropes.org/pmwiki/pmwiki.php/Animation/RobotTaekwonV
Space Transformers,https://tvtropes.org/pmwiki/pmwiki.php/Animation/SpaceTransformers
Super Wings,https://tvtropes.org/pmwiki/pmwiki.php/Animation/SuperWings
Tobot,https://tvtropes.org/pmwiki/pmwiki.php/Animation/Tobot
Tobot Galaxy Detectives,https://tvtropes.org/pmwiki/pmwiki.php/Animation/TobotGalaxyDetectives
ViR: The Robot Boy,https://tvtropes.org/pmwiki/pmwiki.php/Animation/VirTheRobotBoy
Happy Heroes: The Movie,https://tvtropes.org/pmwiki/pmwiki.php/Animation/HappyHeroesTheMovie
Happy Heroes 2: The Battle of Planet Qiyuan,https://tvtropes.org/pmwiki/pmwiki.php/Animation/HappyHeroes2TheBattleOfPlanetQiyuan
Happy Heroes: The Stones,https://tvtropes.org/pmwiki/pmwiki.php/Animation/HappyHeroesTheStones
Next Gen,https://tvtropes.org/pmwiki/pmwiki.php/Animation/NextGen
5 AM at Freddy's,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/FiveAMAtFreddys
The Amazing Digital Circus,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/TheAmazingDigitalCircus
Autodale,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/Autodale
Damaged,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/Damaged
Fazbear and Friends (ZAMination),https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/FazbearAndFriendsZamination
Five Nights at Freddy's (Tony Crynight),https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/FiveNightsAtFreddysTonyCrynight
gen:LOCK,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/GenLOCK
Internecion Cube,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/InternecionCube
Kandy Land,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/KandyLand
Meta Runner,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/MetaRunner
Murder Drones,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/MurderDrones
Narez,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/Narez
Red vs. Blue,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/RedVsBlue
Robosan And Wanchan,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/RobosanAndWanchan
Robotzi,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/Robotzi
Shed 17,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/Shed17
009-1,https://tvtropes.org/pmwiki/pmwiki.php/Manga/ZeroZeroNineOne
090 ~ Eko to Issho,https://tvtropes.org/pmwiki/pmwiki.php/Manga/ZeroNineZeroEkoToIssho
Absolute Boyfriend,https://tvtropes.org/pmwiki/pmwiki.php/Manga/AbsoluteBoyfriend
A.I. Love You,https://tvtropes.org/pmwiki/pmwiki.php/Manga/AILoveYou
Ai-Ren,https://tvtropes.org/pmwiki/pmwiki.php/Manga/AiRen
Astro Boy,https://tvtropes.org/pmwiki/pmwiki.php/Manga/AstroBoy
Atom: The Beginning,https://tvtropes.org/pmwiki/pmwiki.php/Manga/AtomTheBeginning
Pluto,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Pluto
Babel II,https://tvtropes.org/pmwiki/pmwiki.php/Manga/BabelII
Battle Angel Alita,https://tvtropes.org/pmwiki/pmwiki.php/Manga/BattleAngelAlita
Black Magic M-66,https://tvtropes.org/pmwiki/pmwiki.php/Manga/BlackMagicM66
Chobits,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Chobits
Cyborg 009,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Cyborg009
Cyborg Grandpa G,https://tvtropes.org/pmwiki/pmwiki.php/Manga/CyborgGrandpaG
Cyborg Kuro-chan,https://tvtropes.org/pmwiki/pmwiki.php/Manga/CyborgKuroChan
C'mon Digimon,https://tvtropes.org/pmwiki/pmwiki.php/Manga/CMonDigimon
Digimon V-Tamer 01,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DigimonVTamer01
Digimon Next,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DigimonNext
Digimon Xros Wars,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DigimonXrosWars
Doctor Slump,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DoctorSlump
Doraemon,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Doraemon
Dorabase,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Dorabase
Doraemon's Long Tales,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DoraemonsLongTales
Dr. STONE reboot: Byakuya,https://tvtropes.org/pmwiki/pmwiki.php/Manga/DrStoneRebootByakuya
EX-ARM,https://tvtropes.org/pmwiki/pmwiki.php/Manga/ExArm
Getter Robo,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GetterRobo
Ghost in the Shell,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GhostInTheShell
Giant Robo,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GiantRobo
Grey,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Grey
Mobile Suit Gundam: The Origin,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MobileSuitGundamTheOrigin
Mobile Suit Crossbone Gundam,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MobileSuitCrossboneGundam
Mobile Suit Gundam Thunderbolt,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MobileSuitGundamThunderbolt
Gunslinger Girl,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GunslingerGirl
Hybrid Child,https://tvtropes.org/pmwiki/pmwiki.php/Manga/HybridChild
Ichigeki Sacchu!! Hoihoi-san,https://tvtropes.org/pmwiki/pmwiki.php/Manga/IchigekiSacchuHoihoiSan
I Dream of Mimi,https://tvtropes.org/pmwiki/pmwiki.php/Manga/IDreamOfMimi
Inuyashiki,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Inuyashiki
Karakuri Circus,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KarakuriCircus
Karakuridouji Ultimo,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KarakuridoujiUltimo
Karakuri Odette,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KarakuriOdette
Kiteretsu Daihyakka,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KiteretsuDaihyakka
Koi Koi 7,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KoiKoi7
Kurogane Communication,https://tvtropes.org/pmwiki/pmwiki.php/Manga/KuroganeCommunication
Leave it to PET!,https://tvtropes.org/pmwiki/pmwiki.php/Manga/LeaveItToPet
Linebarrels of Iron,https://tvtropes.org/pmwiki/pmwiki.php/Manga/LinebarrelsOfIron
Lord of Lords: Ryu Knight,https://tvtropes.org/pmwiki/pmwiki.php/Manga/LordOfLordsRyuKnight
Made in Abyss,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MadeInAbyss
Mahoromatic,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Mahoromatic
Me & Roboco,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MeAndRoboco
Battle Story MegaMan NT Warrior,https://tvtropes.org/pmwiki/pmwiki.php/Manga/BattleStoryMegaManNTWarrior
MegaMan NT Warrior (2001),https://tvtropes.org/pmwiki/pmwiki.php/Manga/MegaManNTWarrior2001
The Moon,https://tvtropes.org/pmwiki/pmwiki.php/Manga/TheMoon
My Dear Marie,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MyDearMarie
My Wife Has No Emotion,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MyWifeHasNoEmotion
Null Meta,https://tvtropes.org/pmwiki/pmwiki.php/Manga/NullMeta
Pandora in the Crimson Shell: Ghost Urn,https://tvtropes.org/pmwiki/pmwiki.php/Manga/PandoraInTheCrimsonShellGhostUrn
Q·Ko-chan: The Earth Invader Girl,https://tvtropes.org/pmwiki/pmwiki.php/Manga/QKoChanTheEarthInvaderGirl
Steel Angel Kurumi,https://tvtropes.org/pmwiki/pmwiki.php/Manga/SteelAngelKurumi
Twin Signal,https://tvtropes.org/pmwiki/pmwiki.php/Manga/TwinSignal
Wings of Vendemiaire,https://tvtropes.org/pmwiki/pmwiki.php/Manga/WingsOfVendemiaire
Yokohama Kaidashi Kikou,https://tvtropes.org/pmwiki/pmwiki.php/Manga/YokohamaKaidashiKikou
Yuria 100 Shiki,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Yuria100Shiki
Digimon D-Cyber,https://tvtropes.org/pmwiki/pmwiki.php/Manhua/DigimonDCyber
My Beloved Mother,https://tvtropes.org/pmwiki/pmwiki.php/Manhua/MyBelovedMother
Alex + Ada,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AlexPlusAda
The Amazing Screw-On Head,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheAmazingScrewOnHead
Atomic Robo,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/AtomicRobo
Bad Rubber,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/BadRubber
The Big Guy and Rusty the Boy Robot,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheBigGuyAndRustyTheBoyRobot
Commander Steel,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CommanderSteel
Deathlok,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Deathlok
Doom Patrol,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/DoomPatrol
Frank Miller's RoboCop,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/FrankMillersRoboCop
Giant Robot Warrior Maintenance Crew,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/GiantRobotWarriorMaintenanceCrew
Horizon Zero Dawn,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/HorizonZeroDawn
Livewires,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Livewires
Machine Man,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MachineMan
Machine Teen,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MachineTeen
Mech Cadet Yu,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MechCadetYu
Mega Robo Bros,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MegaRoboBros
Metal Men,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MetalMen
Mosely,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Mosely
Mr. Hero: The Newmatic Man,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/MrHeroTheNewmaticMan
Neutro,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Neutro
Red Tornado,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/RedTornado
RoboCop Versus The Terminator,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/RoboCopVersusTheTerminator
Robotmen of the Lost Planet,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/RobotmenOfTheLostPlanet
Scud the Disposable Assassin,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ScudTheDisposableAssassin
Shakara,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Shakara
Sunfire and Big Hero 6,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SunfireAndBigHero6
The Surrogates,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheSurrogates
Terminator/RoboCop: Kill Human,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TerminatorRoboCopKillHuman
Terminator Salvation: The Final Battle,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TerminatorSalvationTheFinalBattle
The Terminator: Sector War,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheTerminatorSectorWar
The Vision,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheVision
The Vision (2015),https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheVision2015
WE 3,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/WE3
Zombies vs. Robots,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/ZombiesVsRobots
Adam Link,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AdamLink
Aeon 14,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Aeon14
Agent G,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AgentG
The A.I. Gang,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheAIGang
Alan Alone,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AlanAlone
Argo,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Argo
Autofac,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Autofac
The Automatic Detective,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheAutomaticDetective
Beatless,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Beatless
Berserker,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Berserker
Bobiverse,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Bobiverse
We Are Legion (We Are Bob),https://tvtropes.org/pmwiki/pmwiki.php/Literature/WeAreLegionWeAreBob
For We Are Many,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ForWeAreMany
All These Worlds,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AllTheseWorlds
Heaven's River,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HeavensRiver
Bolo,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Bolo
Cats vs. Robots,https://tvtropes.org/pmwiki/pmwiki.php/Literature/CatsVsRobots
The Combat Baker and Automaton Waitress,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheCombatBakerAndAutomatonWaitress
Combatants Will Be Dispatched!,https://tvtropes.org/pmwiki/pmwiki.php/Literature/CombatantsWillBeDispatched
The Creepy Creations of Professor Shock,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheCreepyCreationsOfProfessorShock
The Cyberiad,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheCyberiad
Demon Seed,https://tvtropes.org/pmwiki/pmwiki.php/Literature/DemonSeed
Diaspora,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Diaspora
Digimon Adventure,https://tvtropes.org/pmwiki/pmwiki.php/Literature/DigimonAdventure
Digimon Seekers,https://tvtropes.org/pmwiki/pmwiki.php/Literature/DigimonSeekers
Do Androids Dream of Electric Sheep?,https://tvtropes.org/pmwiki/pmwiki.php/Literature/DoAndroidsDreamOfElectricSheep
EPICAC,https://tvtropes.org/pmwiki/pmwiki.php/Literature/EPICAC
exegesis,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Exegesis
Five Nights at Freddy's: The Silver Eyes,https://tvtropes.org/pmwiki/pmwiki.php/Literature/FiveNightsAtFreddysTheSilverEyes
Five Nights at Freddy's: The Twisted Ones,https://tvtropes.org/pmwiki/pmwiki.php/Literature/FiveNightsAtFreddysTheTwistedOnes
Five Nights at Freddy's: The Fourth Closet,https://tvtropes.org/pmwiki/pmwiki.php/Literature/FiveNightsAtFreddysTheFourthCloset
Five Nights at Freddy's: Fazbear Frights,https://tvtropes.org/pmwiki/pmwiki.php/Literature/FiveNightsAtFreddysFazbearFrights
For Your Safety,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ForYourSafety
A Fox Tail,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AFoxTail
Fuzzy,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Fuzzy
Girls With Sharp Sticks,https://tvtropes.org/pmwiki/pmwiki.php/Literature/GirlsWithSharpSticks
Mobile Suit Gundam: Hathaway's Flash,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MobileSuitGundamHathawaysFlash
Mobile Suit Gundam Twilight AXIS,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MobileSuitGundamTwilightAXIS
Halcyon Park,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HalcyonPark
Heart of Steel,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HeartOfSteel
The Hitchhiker's Guide to the Galaxy Trilogy,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheHitchhikersGuideToTheGalaxyTrilogy
The Hitchhiker's Guide to the Galaxy,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheHitchhikersGuideToTheGalaxy1
The Restaurant at the End of the Universe,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheRestaurantAtTheEndOfTheUniverse
"Life, the Universe and Everything",https://tvtropes.org/pmwiki/pmwiki.php/Literature/LifeTheUniverseAndEverything
"So Long, and Thanks for All the Fish",https://tvtropes.org/pmwiki/pmwiki.php/Literature/SoLongAndThanksForAllTheFish
Young Zaphod Plays It Safe,https://tvtropes.org/pmwiki/pmwiki.php/Literature/YoungZaphodPlaysItSafe
House of Robots,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HouseOfRobots
House of Robots: Robots Go Wild!,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HouseOfRobotsRobotsGoWild
House of Robots: Robot Revolution,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HouseOfRobotsRobotRevolution
"I Have No Mouth, and I Must Scream",https://tvtropes.org/pmwiki/pmwiki.php/Literature/IHaveNoMouthAndIMustScream
Imperial Radch,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ImperialRadch
Kill Decision,https://tvtropes.org/pmwiki/pmwiki.php/Literature/KillDecision
Lair For Rent,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LairForRent
The Last Human (2019),https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheLastHuman2019
Legends of Dune,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LegendsOfDune
Machine Man,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MachineMan
March of the Robots,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MarchOfTheRobots
MARiiMO,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MARiiMO
The Metamorphosis of Prime Intellect,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheMetamorphosisOfPrimeIntellect
Mirror Project,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MirrorProject
The Moon Is a Harsh Mistress,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheMoonIsAHarshMistress
The Municipalists,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheMunicipalists
The Murderbot Diaries,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheMurderbotDiaries
The Norby Chronicles,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheNorbyChronicles
Not Quite Human,https://tvtropes.org/pmwiki/pmwiki.php/Literature/NotQuiteHuman
No Woman Born,https://tvtropes.org/pmwiki/pmwiki.php/Literature/NoWomanBorn
The Outside,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheOutside
Post-Self,https://tvtropes.org/pmwiki/pmwiki.php/Literature/PostSelf
Prey,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Prey
Railhead,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Railhead
Rebuild World,https://tvtropes.org/pmwiki/pmwiki.php/Literature/RebuildWorld
Ricky Ricotta's Mighty Robot,https://tvtropes.org/pmwiki/pmwiki.php/Literature/RickyRicottasMightyRobot
Robopocalypse,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Robopocalypse
Robot Series,https://tvtropes.org/pmwiki/pmwiki.php/Literature/RobotSeries
Robbie,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Robbie
Reason,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Reason
Liar! (1941),https://tvtropes.org/pmwiki/pmwiki.php/Literature/Liar1941
Runaround,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Runaround
Robot AL-76 Goes Astray,https://tvtropes.org/pmwiki/pmwiki.php/Literature/RobotAL76GoesAstray
Victory Unintentional,https://tvtropes.org/pmwiki/pmwiki.php/Literature/VictoryUnintentional
Catch That Rabbit,https://tvtropes.org/pmwiki/pmwiki.php/Literature/CatchThatRabbit
Escape!,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Escape
Evidence,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Evidence
Little Lost Robot,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LittleLostRobot
Mother Earth,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MotherEarth
The Evitable Conflict,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheEvitableConflict
"I, Robot",https://tvtropes.org/pmwiki/pmwiki.php/Literature/IRobot
Satisfaction Guaranteed,https://tvtropes.org/pmwiki/pmwiki.php/Literature/SatisfactionGuaranteed
Sally,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Sally
The Caves of Steel,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheCavesOfSteel
Risk,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Risk
Franchise,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Franchise
Jokester,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Jokester
Someday,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Someday
First Law,https://tvtropes.org/pmwiki/pmwiki.php/Literature/FirstLaw
The Last Question,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheLastQuestion
Let's Get Together,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LetsGetTogether
Galley Slave,https://tvtropes.org/pmwiki/pmwiki.php/Literature/GalleySlave
The Naked Sun,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheNakedSun
All the Troubles of the World,https://tvtropes.org/pmwiki/pmwiki.php/Literature/AllTheTroublesOfTheWorld
Lenny,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Lenny
The Machine That Won the War,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheMachineThatWonTheWar
The Rest of the Robots,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheRestOfTheRobots
Segregationist,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Segregationist
Feminine Intuition,https://tvtropes.org/pmwiki/pmwiki.php/Literature/FeminineIntuition
Mirror Image,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MirrorImage
Light Verse,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LightVerse
Stranger in Paradise,https://tvtropes.org/pmwiki/pmwiki.php/Literature/StrangerInParadise
...That Thou Art Mindful of Him,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ThatThouArtMindfulOfHim
A Boy's Best Friend,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ABoysBestFriend
Point of View,https://tvtropes.org/pmwiki/pmwiki.php/Literature/PointOfView
The Bicentennial Man,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheBicentennialMan
The Tercentenary Incident,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheTercentenaryIncident
True Love,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TrueLove
Think!,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Think
The Complete Robot,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheCompleteRobot
The Robots of Dawn,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheRobotsOfDawn
Robots and Empire,https://tvtropes.org/pmwiki/pmwiki.php/Literature/RobotsAndEmpire
Robot Dreams,https://tvtropes.org/pmwiki/pmwiki.php/Literature/RobotDreams
The Fourth Law of Robotics,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheFourthLawOfRobotics
The Positronic Man,https://tvtropes.org/pmwiki/pmwiki.php/Literature/ThePositronicMan
Isaac Asimov's Caliban,https://tvtropes.org/pmwiki/pmwiki.php/Literature/IsaacAsimovsCaliban
Robots Have No Tails,https://tvtropes.org/pmwiki/pmwiki.php/Literature/RobotsHaveNoTails
Run Program,https://tvtropes.org/pmwiki/pmwiki.php/Literature/RunProgram
The Sandman (1816),https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheSandman1816
Saturn's Children,https://tvtropes.org/pmwiki/pmwiki.php/Literature/SaturnsChildren
Neptune's Brood,https://tvtropes.org/pmwiki/pmwiki.php/Literature/NeptunesBrood
Schild's Ladder,https://tvtropes.org/pmwiki/pmwiki.php/Literature/SchildsLadder
The Ship Who...,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheShipWho
Skinned,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Skinned
Slingshot,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Slingshot
Sprawl Trilogy,https://tvtropes.org/pmwiki/pmwiki.php/Literature/SprawlTrilogy
Neuromancer,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Neuromancer
Count Zero,https://tvtropes.org/pmwiki/pmwiki.php/Literature/CountZero
The Star Diaries,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheStarDiaries
The Stepford Wives,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheStepfordWives
Takeshi Kovacs,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TakeshiKovacs
Tales of Pirx the Pilot,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TalesOfPirxThePilot
The Turing Option,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheTuringOption
WWW Trilogy,https://tvtropes.org/pmwiki/pmwiki.php/Literature/WWWTrilogy
Wyrm,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Wyrm
Your Forma,https://tvtropes.org/pmwiki/pmwiki.php/Literature/YourForma
Floating Point,https://tvtropes.org/pmwiki/pmwiki.php/Literature/FloatingPoint
The Last Angel,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheLastAngel
Starsnatcher,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Starsnatcher
Starwalker,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Starwalker
R.U.R.,https://tvtropes.org/pmwiki/pmwiki.php/Theatre/RUR
YoRHa,https://tvtropes.org/pmwiki/pmwiki.php/Theatre/YoRHa
Earthsearch,https://tvtropes.org/pmwiki/pmwiki.php/Radio/Earthsearch
The Hitchhiker's Guide to the Galaxy (1978),https://tvtropes.org/pmwiki/pmwiki.php/Radio/TheHitchhikersGuideToTheGalaxy1978
,https://tvtropes.org/pmwiki/pmwiki.php/Music/Liberace
Daft Punk,https://tvtropes.org/pmwiki/pmwiki.php/Music/DaftPunk
Futari No,https://tvtropes.org/pmwiki/pmwiki.php/Music/FutariNo
"I, Robot",https://tvtropes.org/pmwiki/pmwiki.php/Music/IRobot
The Megas,https://tvtropes.org/pmwiki/pmwiki.php/Music/TheMegas
Neo Dream Traveler,https://tvtropes.org/pmwiki/pmwiki.php/Music/NeoDreamTraveler
The Protomen,https://tvtropes.org/pmwiki/pmwiki.php/Music/TheProtomen
Reboot Me,https://tvtropes.org/pmwiki/pmwiki.php/Music/RebootMe
sasakure.UK,https://tvtropes.org/pmwiki/pmwiki.php/Music/SasakureUK
